epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
109,522.574,0.63501,0.92023,1.25852,0.59564,0.725,0.80401,0.64124,1.05175,2.42958,1.40237,0.000775822,0.000775822,0.000775822
110,527.36,0.65423,0.87812,1.23203,0.50171,0.725,0.74026,0.5834,0.97829,2.39715,1.35061,0.00076757,0.00076757,0.00076757
111,532.163,0.61107,0.81144,1.23253,0.69587,0.8,0.85425,0.70866,0.81691,1.44143,1.2249,0.000759318,0.000759318,0.000759318
112,536.954,0.64982,0.832,1.26415,0.86972,0.85,0.92988,0.76377,0.75915,0.78907,1.11523,0.000751067,0.000751067,0.000751067
113,541.939,0.56481,0.85442,1.1985,0.89406,0.9913,0.98982,0.76962,0.75469,0.70386,1.03016,0.000742815,0.000742815,0.000742815
114,546.933,0.59407,0.89157,1.18786,0.85413,0.91646,0.97136,0.73124,0.88944,0.78497,1.09691,0.000734564,0.000734564,0.000734564
115,551.716,0.60466,0.79622,1.23071,0.73853,0.79131,0.80353,0.59716,0.94656,1.03695,1.15788,0.000726312,0.000726312,0.000726312
116,556.519,0.62627,0.87446,1.22671,0.85536,0.86267,0.9431,0.694,0.92929,0.75644,1.21982,0.00071806,0.00071806,0.00071806
117,561.313,0.58398,0.81048,1.20522,0.78911,0.89361,0.87329,0.664,0.98066,0.91968,1.28792,0.000709809,0.000709809,0.000709809
118,566.104,0.55439,0.78032,1.18945,0.72046,0.88182,0.86849,0.69915,0.8352,0.8151,1.1729,0.000701557,0.000701557,0.000701557
119,570.914,0.59827,0.87968,1.21281,0.76225,0.86098,0.91516,0.72231,0.8048,0.84142,1.08472,0.000693305,0.000693305,0.000693305
120,575.736,0.58475,0.84314,1.19044,0.72927,0.90682,0.89364,0.72595,0.79892,0.7919,1.06803,0.000685054,0.000685054,0.000685054
121,580.535,0.55502,0.82574,1.16889,0.92336,0.88009,0.94767,0.73331,0.79869,0.6738,1.06268,0.000676802,0.000676802,0.000676802
122,585.352,0.58803,0.87048,1.23361,0.91824,0.92955,0.95059,0.75936,0.71535,0.69239,1.03373,0.00066855,0.00066855,0.00066855
123,590.13,0.50798,0.76374,1.15269,0.84812,0.94386,0.92893,0.76759,0.72922,0.65567,1.06469,0.000660299,0.000660299,0.000660299
124,594.927,0.59634,0.77775,1.20338,0.82677,0.91711,0.92199,0.73901,0.77866,0.62544,1.21794,0.000652047,0.000652047,0.000652047
125,599.708,0.55134,0.79318,1.19538,0.91625,0.88169,0.93933,0.78778,0.65369,0.66532,0.99021,0.000643795,0.000643795,0.000643795
126,604.707,0.53751,0.80644,1.19466,0.83067,0.90227,0.92368,0.69905,0.77887,0.86398,1.06659,0.000635544,0.000635544,0.000635544
127,609.508,0.59688,0.83615,1.22113,0.85274,0.85378,0.90722,0.66576,0.81052,0.85776,1.08541,0.000627292,0.000627292,0.000627292
128,614.335,0.51283,0.77918,1.1633,0.97322,0.92955,0.98183,0.78263,0.68897,0.71779,0.97444,0.00061904,0.00061904,0.00061904
129,619.134,0.55262,0.8256,1.18767,0.66304,1,0.90425,0.73019,0.71702,0.65911,1.08348,0.000610789,0.000610789,0.000610789
130,623.92,0.58955,0.84442,1.21393,0.82119,0.83409,0.88159,0.63645,0.85492,0.7817,1.21831,0.000602537,0.000602537,0.000602537
131,628.716,0.57546,0.83451,1.21126,0.67374,0.54146,0.62425,0.46011,1.03222,1.18621,1.4356,0.000594286,0.000594286,0.000594286
132,633.5,0.56104,0.79335,1.19841,0.80344,0.90252,0.90636,0.70513,0.81634,0.68618,1.24031,0.000586034,0.000586034,0.000586034
133,638.29,0.53109,0.85794,1.17958,0.87513,0.95,0.95406,0.72807,0.78075,0.68219,1.23689,0.000577782,0.000577782,0.000577782
134,643.091,0.57253,0.75759,1.21672,0.91487,0.85227,0.93306,0.72775,0.95261,0.6626,1.32774,0.000569531,0.000569531,0.000569531
135,647.873,0.53477,0.81429,1.17234,0.63579,0.85884,0.8442,0.63959,0.96952,1.12192,1.3635,0.000561279,0.000561279,0.000561279
136,652.652,0.54486,0.77129,1.18924,0.75254,0.86111,0.93103,0.72285,0.7552,0.88762,1.01014,0.000553027,0.000553027,0.000553027
137,657.43,0.56412,0.8302,1.18915,0.88271,0.92719,0.9691,0.76631,0.78463,0.62931,1.03883,0.000544776,0.000544776,0.000544776
138,662.239,0.55532,0.84961,1.17789,0.94138,0.94197,0.98042,0.76085,0.86979,0.59031,1.18837,0.000536524,0.000536524,0.000536524
139,667.012,0.56931,0.74325,1.20435,0.93417,0.95,0.95938,0.74731,0.83629,0.61584,1.18483,0.000528272,0.000528272,0.000528272
140,671.804,0.54026,0.72292,1.18619,0.87688,0.975,0.96178,0.74212,0.81968,0.60842,1.18746,0.000520021,0.000520021,0.000520021
141,676.609,0.5505,0.79417,1.19336,0.85896,0.89548,0.93055,0.77665,0.79654,0.58018,1.18221,0.000511769,0.000511769,0.000511769
142,681.409,0.558,0.80215,1.19428,0.87543,0.70605,0.82765,0.66848,0.96494,0.76323,1.38659,0.000503517,0.000503517,0.000503517
